STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7952724,18,F,BGD 1,Y,N,Theatre Arts,N,,550,530,200608,ENGL 1101,B,PSYC 1101,B,THEA 1100,B,,,,,,,200702,ENGL 1102,B,ITDS 2735,B,MATH 1101,A,,,,,,,Off Campus,1,150,3.26,SCHOOL 12,3,College/Beyond,3,College/Beyond,B,Bachelors,16,16,17,16,0.0,0.0,0.0,0.0
7902361,17,F,BGD 3,Y,N,Biology,N,18,,870,200608,ENGL 1101,B,PSYC 1101,B,SPAN 1001,B,LEAD 1705,A,,,,,200702,ECON 2105,B,MATH 1111,B,SPAN 1002,B,POLS 1101,B,COMM 1110,A,ENGL 1102,A,On Campus,0,150,3.73,SCHOOL 76,2,High School,2,High School,B,Bachelors,15,15,18,18,0.0,0.0,0.0,0.0
7936347,18,F,BGD 3,Y,N,Psychology,History,,920,910,200608,ENGL 1101,B,POLS 1101,B,COMM 1110,A,HIST 2111,A,,,,,200702,ENGL 1102,B,PSYC 1101,B,,,,,,,,,On Campus,1,188,2.89,SCHOOL 289,3,College/Beyond,2,High School,B,Bachelors,12,12,15,11,1173540.0,1176420.0,2880.0,350238.0
7989653,17,F,BGD 4,Y,N,Chemistry,N,,840,830,200608,ENGL 1101,B,HIST 2112,B,MUSC 1100,A,,,,,,,200702,PSYC 1101,B,POLS 1101,B,COMM 1110,A,ENGL 1102,A,ITDS 2726,A,MATH 1101,A,On Campus,1,69,3.26,SCHOOL 260,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,17,17,0.0,0.0,0.0,0.0
7814248,18,M,BGD 1,N,N,Undeclared,N,23,,1070,200608,ENGL 1101,B,ITDS 2735,B,,,,,,,,,200702,ENGL 1102,B,HIST 2111,B,ARTH 1100,A,,,,,,,Off Campus,1,0,3.2,SCHOOL 7,2,High School,2,High School,B,Bachelors,15,14,15,15,0.0,860640.0,1243980.0,0.0
7783558,17,M,BGD 1,Y,N,Management,N,,1060,1070,200608,ENGL 1101,B,MUSC 1100,B,ECON 2106,A,,,,,,,200702,ECON 2105,B,ENGL 1102,B,ITDS 2735,A,MATH 1111,A,,,,,On Campus,1,69,3.38,SCHOOL 141,,No Information,,No Information,B,Bachelors,16,9,17,17,0.0,0.0,0.0,0.0
7814935,18,F,BGD 1,Y,N,Early Childhood Education,N,19,,910,200708,ENGL 1101,B,HIST 2111,B,THEA 1100,B,POLS 1101,B,ITDS 2735,A,,,200802,ENGL 1102,B,PSYC 1101,B,ENGL 2136,A,ITDS 2746,A,,,,,Off Campus,0,0,3.47,SCHOOL 1,2,High School,3,College/Beyond,B,Bachelors,15,12,16,16,0.0,848700.0,5999940.0,0.0
7887644,19,M,BGD 3,Y,N,Music Performance,N,,1030,1030,200708,ENGL 1101,B,FREN 1001,B,HIST 1111,B,,,,,,,200802,ENGL 1102,B,THEA 1100,B,,,,,,,,,Off Campus,1,150,3.04,SCHOOL 12,2,High School,3,College/Beyond,B,Bachelors,14,14,14,14,0.0,99720.0,0.0,199720.0
7792609,18,F,BGD 3,Y,N,Communication,N,19,760,910,200708,ENGL 1101,B,MATH 1111,B,SPAN 1001,B,COMM 1110,A,ECON 2106,A,,,200802,HIST 2111,B,MATH 1113,B,ENGL 1102,A,SPAN 1002,A,,,,,On Campus,1,90,3.46,SCHOOL 28,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,14,0.0,0.0,0.0,0.0
7773780,18,M,BGD 1,Y,N,History,N,,950,950,200808,ENGL 1101,B,HIST 2112,B,,,,,,,,,200902,ECON 2106,B,ENGL 1102,B,POLS 1101,B,HIST 1112,A,SPAN 1002,A,,,On Campus,1,69,3.47,SCHOOL 9,1,Middle School/Junior High,2,High School,B,Bachelors,15,15,19,12,1306020.0,1306020.0,0.0,395580.0
8032789,18,M,BGD 1,Y,N,Biology,N,,1220,1220,200808,ENGL 1101,B,MUSC 1100,B,STAT 1127,A,,,,,,,200902,ENGL 1102,B,HIST 2111,B,MATH 1113,A,,,,,,,Off Campus,1,69,4,SCHOOL 27,3,College/Beyond,2,High School,B,Bachelors,13,13,13,13,0.0,1306020.0,1741140.0,1347580.0
7927702,18,M,BGD 1,Y,N,General Business,N,26,1210,1190,200808,ENGL 1101,B,MATH 1111,B,ECON 2105,A,,,,,,,200902,ARTH 1100,B,HIST 2111,B,STAT 1127,A,,,,,,,Off Campus,1,69,3.67,SCHOOL 5,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,12,353700.0,1264860.0,911160.0,6120.0
7950474,18,F,BGD 3,Y,N,Early Childhood Education,Psychology,,,,200808,ENGL 1101,B,MATH 1113,B,PSYC 1101,B,,,,,,,200902,ENGL 1102,B,HIST 2111,B,MATH 1125,B,SPAN 1001,A,,,,,Off Campus,1,0,2.6,SCHOOL 130,3,College/Beyond,,No Information,B,Bachelors,12,12,15,15,1254240.0,1255740.0,1500.0,893688.0
7883033,23,M,BGD 1,Y,N,General Studies/AS,N,26,,1190,200808,ENGL 1101,B,MUSC 1100,B,POLS 1101,B,HIST 2112,A,,,,,200902,ECON 2105,B,ENGL 1102,B,HIST 1111,B,HIST 2111,A,,,,,Off Campus,1,0,2.923,SCHOOL 5,3,College/Beyond,3,College/Beyond,A,Associate,12,12,19,15,0.0,0.0,0.0,0.0
7963312,18,F,BGD 1,Y,N,Undeclared,N,,1110,1110,200908,ENGL 1101,B,MATH 1113,B,HIST 2111,A,PSYC 1101,A,,,,,201002,BIOL 1215K,B,POLS 1101,B,COMM 1110,A,ENGL 1102,A,MATH 1125,A,,,On Campus,1,138,3.06,SCHOOL 179,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,16,16,243720.0,1418100.0,1174380.0,1192420.0
7956279,18,F,BGD 1,Y,N,Pre1Business,N,,,,200908,ENGL 1101,B,SPAN 1001,B,POLS 1101,B,,,,,,,201002,ANTH 1105,B,ECON 2105,B,ENGL 1102,B,MATH 1111,A,,,,,Off Campus,1,69,3.33,SCHOOL 10,2,High School,2,High School,B,Bachelors,16,12,12,12,876480.0,1409460.0,532980.0,459060.0
7952250,18,F,BGD 1,Y,N,Theatre Arts,N,,1030,1030,200908,ENGL 1101,B,HIST 1112,B,,,,,,,,,201002,ARTH 1100,B,ENGL 1102,B,MATH 1111,A,,,,,,,On Campus,1,90,4,SCHOOL 333,3,College/Beyond,3,College/Beyond,B,Bachelors,16,16,17,17,218160.0,1418100.0,1199940.0,1229260.0
8017566,18,F,BGD 1,Y,N,Psychology,N,,940,950,200908,ENGL 1101,B,HIST 2112,B,,,,,,,,,201002,BIOL 1215K,B,PSYC 1101,B,POLS 1101,A,,,,,,,Off Campus,0,69,3.33,SCHOOL 10,1,Middle School/Junior High,2,High School,B,Bachelors,13,9,12,12,1024800.0,1316580.0,291780.0,519540.0
7973361,18,F,BGD 1,Y,N,Health Science,N,,1130,1150,200908,ENGL 1101,B,MATH 1111,B,POLS 1101,A,,,,,,,201002,COMM 1110,B,HIST 2112,B,FREN 1001,A,ITDS 2735,A,,,,,Off Campus,1,69,3.31,SCHOOL 2,2,High School,3,College/Beyond,B,Bachelors,9,12,13,13,0.0,1324500.0,1442760.0,1439800.0
7829124,18,M,BGD 1,Y,N,Theatre Arts,N,,1250,1260,200908,ENGL 1101,B,HIST 1112,B,,,,,,,,,201002,GEOL 1121,B,HIST 2111,B,ENGL 1102,A,,,,,,,On Campus,1,90,3.76,SCHOOL 178,3,College/Beyond,3,College/Beyond,B,Bachelors,16,16,18,18,0.0,1410180.0,1476420.0,1417420.0
7901866,18,M,BGD 1,Y,N,Undeclared,N,20,1030,950,200908,ENGL 1101,B,SOCI 1101,B,POLS 2401,B,,,,,,,201002,BIOL 1215K,B,HIST 2112,B,COMM 1110,A,ENGL 1102,A,,,,,On Campus,0,150,2.58,SCHOOL 154,2,High School,2,High School,B,Bachelors,14,14,13,13,1418100.0,1418100.0,0.0,558600.0
7993153,18,F,BGD 1,Y,N,Early Childhood Education,N,27,1070,1220,200908,ENGL 1101,B,MATH 1111,B,POLS 1101,B,LEAD 1705,A,,,,,201002,BIOL 1215K,B,COMM 1110,B,ENGL 1102,A,MUSC 1100,A,,,,,On Campus,1,69,3.46,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,14,14,20,20,0.0,1410180.0,5999940.0,1564420.0
8019241,18,F,BGD 1,Y,N,Early Childhood Education,N,21,,990,200908,ENGL 1101,B,SOCI 1101,B,COMM 1110,A,ITDS 2749,A,MATH 1111,A,,,201002,ARTH 1100,B,HIST 2112,B,ITDS 1145,A,,,,,,,Off Campus,1,69,3.16,SCHOOL 11,2,High School,3,College/Beyond,B,Bachelors,13,13,12,12,1409460.0,1409460.0,0.0,465540.0
7897052,18,F,BGD 3,Y,N,Pre1Business,N,,950,950,200908,ENGL 1101,B,MATH 1111,B,COMM 1110,A,HIST 2111,A,,,,,201002,ARTH 1100,B,HIST 1111,B,MATH 1125,B,POLS 1101,B,ENGL 1102,A,,,Off Campus,1,69,3.57,SCHOOL 10,2,High School,1,Middle School/Junior High,B,Bachelors,15,15,15,15,82500.0,1324500.0,1242000.0,1345840.0
7899118,22,M,BGD 1,N,N,Criminal Justice,N,22,,1030,201008,ENGL 1101,B,GEOL 1121,B,GEOL 1121L,A,MATH 1101,A,,,,,201102,COMM 1110,B,ENGL 1102,B,HIST 2111,B,,,,,,,Off Campus,1,0,2,SCHOOL 469,3,College/Beyond,3,College/Beyond,B,Bachelors,16,15,15,15,0.0,0.0,0.0,0.0
8016993,18,F,BGD 1,Y,N,Early Childhood Education,N,,1060,1070,201008,ENGL 1101,B,HIST 2111,B,MATH 1111,A,LEAD 1705,A,,,,,201102,BIOL 1215K,B,COMM 1110,B,CPSC 1105,A,ENGL 1102,A,MUSC 1100,A,,,Off Campus,1,69,3.6,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,17,17,0.0,0.0,0.0,0.0
7811402,18,F,BGD 1,Y,N,Music Performance,N,,1210,1220,201008,ENGL 1101,B,MUSC 1100,B,,,,,,,,,201102,ENGL 1102,B,HIST 2112,B,ITDS 2735,A,,,,,,,On Campus,1,150,3.1,SCHOOL 82,2,High School,2,High School,B,Bachelors,15,15,14,14,0.0,0.0,0.0,0.0
7841209,18,F,BGD 3,Y,N,Psychology,N,,950,950,201008,ENGL 1101,B,HIST 2111,B,SPAN 1002,B,,,,,,,201102,BIOL 1215K,B,ECON 2105,B,ENGL 1102,B,MATH 1111,B,PSYC 1101,B,MUSC 1100,A,On Campus,1,150,3.13,SCHOOL 144,2,High School,2,High School,B,Bachelors,15,11,19,19,0.0,0.0,0.0,0.0
7920276,18,M,BGD 3,Y,N,Pre1Business,N,21,890,990,201008,ENGL 1101,B,HIST 1112,B,PSYC 1101,A,,,,,,,201102,COMM 1110,B,ECON 2105,B,ENGL 1102,B,MATH 1111,B,MUSC 1100,B,,,On Campus,1,150,3.2,SCHOOL 325,2,High School,3,College/Beyond,B,Bachelors,15,11,15,15,0.0,0.0,0.0,0.0
7840009,18,M,BGD 1,Y,N,Music Performance,N,23,,1070,201008,ENGL 1101,B,HIST 2111,B,MUSC 1100,B,MATH 1125,A,,,,,201102,ENGL 1102,B,POLS 1101,B,,,,,,,,,On Campus,1,138,3.66,SCHOOL 93,3,College/Beyond,3,College/Beyond,B,Bachelors,17,16,18,18,0.0,0.0,0.0,0.0
7812251,19,F,BGD 1,Y,N,Early Childhood Education,N,,420,,201008,GEOL 1110,B,THEA 1100,B,COMM 1110,A,,,,,,,201102,BIOL 1215K,B,ITDS 2735,B,ENGL 1102,A,,,,,,,Off Campus,1,69,2.6,SCHOOL 1,2,High School,3,College/Beyond,B,Bachelors,13,9,11,11,0.0,0.0,0.0,0.0
7948097,17,F,BGD 1,Y,N,Early Childhood Education,N,,1050,1070,201008,HIST 1111,B,MATH 1101,B,ENGL 1102,A,ITDS 2726,A,ITDS 2749,A,PSYC 1101,A,201102,BIOL 1215K,B,HIST 2111,B,ARTH 1100,A,ECON 2105,A,,,,,On Campus,0,150,3.86,SCHOOL 69,,No Information,,No Information,B,Bachelors,14,14,13,13,0.0,0.0,0.0,0.0
7891547,18,F,BGD 1,Y,N,History,N,,1240,1220,200908,HIST 1112,B,HIST 2112,B,MATH 1113,A,,,,,,,201002,GEOL 1121,B,MATH 1111,B,ENGL 1101,A,FREN 1001,A,HIST 2111,A,,,Off Campus,1,69,3.33,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,15,0.0,1316580.0,3359220.0,1531420.0
8020187,18,M,BGD 1,Y,N,Music Performance,N,,1040,1030,201008,HIST 1112I,B,HIST 2111,B,ITDS 2735,A,MATH 1101,A,,,,,201102,MUSC 1100,B,POLS 1101,B,ENGL 1101,A,SOCI 1101,A,,,,,On Campus,1,150,3.06,SCHOOL 55,3,College/Beyond,3,College/Beyond,B,Bachelors,14,14,18,18,0.0,0.0,0.0,0.0
7846336,18,F,BGD 1,Y,N,Political Science,N,,1030,1030,200708,HIST 2111,B,THEA 1100,B,ENGL 1101,A,SPAN 1001,A,,,,,200802,COMM 1110,B,ENGL 1102,B,PSYC 1101,B,SPAN 1002,B,POLS 1101,B,,,Off Campus,1,0,3.57,SCHOOL 10,2,High School,2,High School,B,Bachelors,15,15,15,15,647160.0,1201500.0,554340.0,208200.0
7878658,18,M,BGD 1,Y,N,Exercise Science,N,,1240,1220,200808,HIST 2111,B,PSYC 1101,B,POLS 1101,B,ENGL 1101,A,,,,,200902,ARTH 1100,B,CHEM 1211,B,COMM 1110,B,CHEM 1211L,A,ENGL 1102,A,,,Off Campus,1,69,3.66,SCHOOL 2,2,High School,2,High School,B,Bachelors,12,12,13,13,1296900.0,1296900.0,0.0,572460.0
7874769,18,F,BGD 1,Y,N,Biology,N,,,,200908,HIST 2111,B,PSYC 1101,B,ENGL 1101,A,,,,,,,201002,ANTH 1107,B,BIOL 1215K,B,MATH 1111,B,SPAN 1001,A,POLS 1101,A,,,Off Campus,1,69,3.43,SCHOOL 130,2,High School,3,College/Beyond,B,Bachelors,16,12,16,16,0.0,1409460.0,5999940.0,1417420.0
7781202,19,F,BGD 1,Y,N,Pre1Business,N,,,,200908,HIST 2111,B,POLS 1101,B,CPSC 1105,A,,,,,,,201002,ENGL 1101,B,MATH 1111,B,MUSC 1100,A,SOCI 1101,A,,,,,Off Campus,1,69,2.96,SCHOOL 5,,No Information,,No Information,B,Bachelors,12,12,13,13,0.0,0.0,0.0,0.0
8018440,18,F,BGD 3,Y,N,English Language/Literature,Professional Writing,20,850,950,200608,HIST 2112,B,SPAN 1002,B,MATH 1101,A,,,,,,,200702,COMM 1110,B,ENGL 1102,B,POLS 1101,B,ARTH 1100,A,,,,,On Campus,1,90,3.61,SCHOOL 33,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,15,0.0,0.0,0.0,0.0
7758742,18,F,BGD 1,Y,N,Pre1Business,N,,940,950,200908,HIST 2112,B,SPAN 1001,B,,,,,,,,,201002,BIOL 1215K,B,ENGL 1101,B,POLS 1101,A,,,,,,,Off Campus,0,69,3.2,SCHOOL 10,2,High School,2,High School,B,Bachelors,13,9,12,12,0.0,451620.0,0.0,1417420.0
7956019,17,F,BGD 1,Y,N,Exercise Science,N,,1010,990,201008,HIST 2112,B,MATH 1111,B,POLS 1101,B,,,,,,,201102,COMM 1110,B,ENGL 1101,B,ENGL 2136,A,PSYC 1101,A,,,,,Off Campus,1,69,3.4,SCHOOL 130,2,High School,2,High School,B,Bachelors,16,16,12,12,0.0,0.0,0.0,0.0
8026485,18,F,BGD 3,Y,N,Early Childhood Education,N,19,,910,201008,ITDS 2735,B,ITDS 2749,B,ENGL 1101,A,SPAN 1001,A,,,,,201102,ENGL 1102,B,HIST 2112,B,MATH 1111,B,SOCI 1101,B,,,,,On Campus,1,237,2.9,SCHOOL 229,3,College/Beyond,3,College/Beyond,B,Bachelors,15,11,15,15,0.0,0.0,0.0,0.0
8022596,18,M,BGD 2,Y,N,Biology,N,,920,910,200608,MATH 1111,B,MUSC 1100,B,ENGL 1101,A,ITDS 2735,A,,,,,200702,COMM 1110,B,ENGL 1102,B,,,,,,,,,Off Campus,1,69,3.31,SCHOOL 10,,No Information,,No Information,B,Bachelors,12,12,13,13,0.0,0.0,0.0,0.0
7834657,18,F,BGD 1,Y,N,Chemistry and Secondary Ed,N,,950,950,200608,MATH 1111,B,PSYC 1101,B,CHEM 1151,A,CHEM 1151L,A,ENGL 1101,A,,,200702,ANTH 1105,B,MATH 1113,B,ENGL 1102,A,,,,,,,Off Campus,1,90,3.64,SCHOOL 25,2,High School,2,High School,B,Bachelors,13,13,13,13,703440.0,1489080.0,785640.0,404280.0
7941709,18,F,BGD 1,Y,N,Early Childhood Education,Spanish,18,860,870,200608,THEA 1100,B,POLS 1101,B,ENGL 1101,A,,,,,,,200702,ENGL 1102,B,MATH 1101,B,,,,,,,,,Off Campus,1,69,3.66,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,13,9,13,13,0.0,0.0,712920.0,0.0
7815511,18,F,BGD 1,Y,N,Undeclared,N,,,,200508,ARTH 1100,C,HIST 2112,B,MATH 1101,B,ENGL 1101,A,,,,,200602,COMM 1110,B,ENGL 1102,B,ENVS 1105,B,,,,,,,Off Campus,1,138,2.92,SCHOOL 86,,No Information,,No Information,B,Bachelors,12,12,12,12,0.0,0.0,0.0,0.0
7887102,18,F,BGD 4,Y,N,Psychology,N,23,1000,1070,200608,ARTH 1100,C,ENGL 1101,B,SPAN 1001,B,LEAD 1705,A,,,,,200702,MATH 1113,B,POLS 1101,B,ENGL 1102,A,,,,,,,On Campus,1,150,3.47,SCHOOL 76,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,16,15,0.0,1176420.0,1423620.0,1299160.0
7802211,18,F,BGD 3,Y,N,Pre1Nursing,N,21,,990,200908,ARTH 1100,C,CHEM 1151L,B,CHEM 1151,A,ENGL 1101,A,ITDS 2748,A,,,201002,ENGL 1102,B,ITDS 1145,B,MATH 1101,B,,,,,,,Off Campus,1,0,3.93,SCHOOL 1,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,13,13,1316580.0,1316580.0,0.0,348660.0
7895375,18,F,BGD 3,Y,N,Exercise Science,N,17,,830,200908,BIOL 1125,C,ARTH 1100,B,ENGL 1101,B,HIST 2111,B,ITDS 2735,A,,,201002,CHEM 1151,B,ENGL 1102,B,CHEM 1151L,A,,,,,,,On Campus,1,59,3.68,SCHOOL 43,2,High School,3,College/Beyond,B,Bachelors,13,13,14,10,1418100.0,1418100.0,0.0,68760.0
8029560,18,F,BGD 1,Y,N,Health Science,N,,840,830,200908,BIOL 1215K,C,ENGL 1101,B,MUSC 1100,A,,,,,,,201002,ENGL 1102,B,HIST 2111,B,SOCI 1101,B,,,,,,,Off Campus,1,69,2.93,SCHOOL 1,2,High School,2,High School,B,Bachelors,16,16,14,14,595080.0,955500.0,360420.0,385080.0
8000192,18,F,BGD 3,Y,N,Pre1Business,N,20,,950,201008,BIOL 1215K,C,ECON 2106,B,MUSC 1100,A,,,,,,,201102,ENGL 1102,B,MATH 1111,B,,,,,,,,,On Campus,1,188,2.9,SCHOOL 457,3,College/Beyond,3,College/Beyond,B,Bachelors,16,16,12,12,0.0,0.0,0.0,0.0
7932254,18,F,BGD 1,Y,N,Nursing,N,19,,910,200808,CHEM 1151,C,CHEM 1151L,B,COMM 1110,B,ENGL 1101,A,,,,,200902,CPSC 1105,B,ENGL 1102,B,MATH 1101,A,,,,,,,Off Campus,1,69,3,SCHOOL 11,2,High School,2,High School,B,Bachelors,12,12,13,10,0.0,0.0,223440.0,0.0
7982918,18,F,BGD 3,Y,N,Pre1Nursing,N,18,420,870,201008,CHEM 1151,C,CHEM 1151L,B,ENGL 1101,B,CPSC 1105,A,,,,,201102,ENGL 1102,B,ITDS 2727,B,,,,,,,,,On Campus,1,90,3.1,SCHOOL 270,2,High School,2,High School,B,Bachelors,12,12,13,9,0.0,0.0,0.0,0.0
7845473,18,F,BGD 1,N,N,Pre1Nursing,N,17,,830,201008,CHEM 1151,C,ENGL 1101,B,MATH 1101,B,CHEM 1151L,A,,,,,201102,HIST 2111,B,ITDS 1145,B,STAT 1127,B,ENGL 1102,A,,,,,Off Campus,1,0,3.03,SCHOOL 148,2,High School,2,High School,B,Bachelors,12,12,16,16,0.0,0.0,0.0,0.0
7759277,18,F,BGD 1,Y,N,Pre1Nursing,N,,1020,1030,201008,CHEM 1151,C,ENGL 1101,B,CHEM 1151L,A,,,,,,,201102,ENGL 1102,B,ITDS 2727,B,MATH 1101,A,,,,,,,Off Campus,1,69,3.25,SCHOOL 1,3,College/Beyond,3,College/Beyond,B,Bachelors,13,9,12,9,0.0,0.0,0.0,0.0
7857197,18,F,BGD 3,N,N,Biology,N,,1110,1110,200608,CHEM 1211,C,CHEM 1211L,B,MATH 1111,B,MUSC 1100,B,ENGL 1102,A,,,200702,HIST 2112,B,MATH 1113,B,COMM 1110,A,,,,,,,On Campus,1,0,3.26,SCHOOL 54,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,12,12,0.0,0.0,0.0,0.0
7940829,17,F,BGD 3,N,N,Biology,N,,950,950,200608,CHEM 1211,C,CHEM 1211L,B,COMM 1110,B,ENGL 1101,B,HIST 2111,A,,,200702,ENGL 1102,B,MATH 1111,B,,,,,,,,,On Campus,1,138,3.03,SCHOOL 294,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,15,12,753840.0,1309560.0,555720.0,596340.0
8034210,18,M,BGD 3,Y,N,Biology,N,,960,950,200708,CHEM 1211,C,ENGL 1101,B,MATH 1111,B,CHEM 1211L,A,FREN 1001,A,MUSC 1100,A,200802,COMM 1110,B,ENGL 1102,B,,,,,,,,,Off Campus,0,69,3.57,SCHOOL 34,2,High School,2,High School,B,Bachelors,16,16,14,14,666660.0,1285860.0,0.0,81180.0
7824436,18,F,BGD 3,Y,N,Biology,N,22,1050,1030,200708,CHEM 1211,C,CHEM 1211L,B,COMM 1110,B,ENGL 1101,B,,,,,200802,ENGL 1102,B,HIST 2112,B,MUSC 1100,B,PSYC 1101,B,,,,,On Campus,1,59,3.27,SCHOOL 327,3,College/Beyond,2,High School,B,Bachelors,15,15,16,16,0.0,0.0,0.0,0.0
7851468,17,F,BGD 1,Y,N,Biology,N,25,1050,1150,200708,CHEM 1211,C,CHEM 1211L,B,ENGL 1101,B,,,,,,,200802,ENGL 1102,B,HIST 2112,B,MUSC 1100,B,SPAN 1001,B,,,,,Off Campus,1,69,3.69,SCHOOL 11,2,High School,2,High School,B,Bachelors,12,12,12,12,0.0,0.0,0.0,0.0
7930732,18,F,BGD 1,Y,N,Biology,N,,1110,1110,200808,CHEM 1211,C,CHEM 1211L,B,,,,,,,,,200902,ENGL 1102,B,MATH 1111,B,COMM 1110,A,PSYC 1101,A,,,,,Off Campus,1,69,3.44,SCHOOL 9,3,College/Beyond,3,College/Beyond,B,Bachelors,15,11,12,12,756300.0,1355760.0,599460.0,396720.0
7976150,18,M,BGD 6,Y,N,Biology,N,,1080,1070,200808,CHEM 1211,C,ENGL 1101,B,HIST 2111,B,CHEM 1211L,A,MATH 1111,A,,,200902,ENGL 1102,B,STAT 1127,B,,,,,,,,,Off Campus,1,69,3.5,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,12,12,0.0,0.0,0.0,0.0
7792769,18,F,BGD 3,Y,N,Biology,N,,950,950,200908,CHEM 1211,C,CHEM 1211L,B,ENGL 1101,A,,,,,,,201002,ENGL 1102,B,HIST 2112,B,MATH 1111,B,,,,,,,On Campus,1,69,3.23,SCHOOL 129,3,College/Beyond,2,High School,B,Bachelors,14,10,13,10,848700.0,1418100.0,569400.0,356580.0
8030810,18,F,BGD 1,N,Y,Pre1Business,Spanish,,1000,990,200908,CHEM 1211,C,ENGL 1101,B,POLS 1101,B,CHEM 1211L,A,SPAN 1001,A,,,201002,COMM 1110,B,HIST 2112,B,MATH 1111,B,THEA 1100,B,ENGL 1102,A,,,On Campus,0,,3,SCHOOL 16,,No Information,,No Information,B,Bachelors,16,16,19,19,0.0,0.0,0.0,1948120.0
7970063,17,M,BGD 1,Y,N,Psychology,N,,1130,1150,200908,COMM 1110,C,BIOL 1215K,B,ENGL 1101,B,,,,,,,201002,ARTH 1100,B,ENGL 1102,B,HIST 2112,B,MATH 1125,B,,,,,Off Campus,0,69,3.26,SCHOOL 130,2,High School,2,High School,B,Bachelors,16,16,15,15,0.0,0.0,0.0,0.0
8003912,18,F,BGD 1,Y,N,English and Secondary Ed,N,,,,200908,COMM 1110,C,PSYC 1101,B,ITDS 2735,A,ITDS 2749,A,,,,,201002,BIOL 1215K,B,ENGL 1102,B,HIST 2111,B,,,,,,,Off Campus,1,69,3.26,SCHOOL 10,2,High School,2,High School,B,Bachelors,12,8,15,15,896280.0,1324500.0,428220.0,362940.0
7849975,18,M,BGD 1,Y,N,Criminal Justice,N,,1340,1340,201008,COMM 1110,C,ENGL 1101,B,MATH 1113,B,,,,,,,201102,ENGL 1102,B,SPAN 1002,B,HIST 1111,A,SOCI 1101,A,STAT 1127,A,POLS 1101,A,Off Campus,1,69,3.5,SCHOOL 130,,No Information,,No Information,B,Bachelors,15,15,18,18,0.0,0.0,0.0,0.0
8031534,17,M,BGD 2,Y,N,Criminal Justice,N,,,,200908,CPSC 1301,C,CPSC 1301L,B,HIST 2111,B,ARTH 1100,A,,,,,201002,MATH 1111,B,SPAN 1001,B,,,,,,,,,Off Campus,1,0,3.13,SCHOOL 1,4,Other/Unknown,4,Other/Unknown,B,Bachelors,16,12,13,13,0.0,0.0,0.0,0.0
7840334,19,F,BGD 3,Y,N,Management,N,17,,830,200608,ECON 2105,C,ENGL 1101,B,COMM 1110,A,,,,,,,200702,ARTH 1100,B,ECON 2106,B,ENGL 1102,B,MATH 1111,B,,,,,On Campus,1,69,3.31,SCHOOL 87,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,15,15,0.0,0.0,0.0,0.0
